Location;Province;Genus;species/clone;type of sample;Asymptomatic/diseased;Nursery/Field;Roots;Root Collar;Stem;Growth tip;Needles/Leaves;results
Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
Karatara;Western Cape;Pinus ;radiata;Seedlings/Cuttings;A;;Looks healthy;Healthy;Healthy;Healthy;Alive;Screening for Phytophtora/Pythium
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Karatara;Western cape;Pinus ;radiata;Seedlings/cuttings;A;;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
KwaMbombi;Kwazulu-ta;Eucalyptus;;Leaves/Needles;D;;;;;;;Screening for Phytophtora/Pythium
KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;;Discoloration, Outer bark, Between outer and inner bark, Sapwood;;;;;Screening for Ceratocystis
KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;;Discoloration, Outer bark, Between outer and inner bark, Sapwood;;;;;Screening for Ceratocystis
KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;;Discoloration, Outer bark, Between outer and inner bark, Sapwood;;;;;Screening for Ceratocystis
KwaMbombi;Kwazulu-Natal;Eucalyptus;GN;Stems;D;;Discoloration, Outer bark, Between outer and inner bark, Sapwood;;;;;Screening for Ceratocystis
Mtimba power station;Limpopo;Sclerocarya ;birrea;Twigs/Branches/Stem;D;N;;;;Insect/Mechanical damage/Discoloration/Outer bark/Between outer and inner bark;;Fusarium circitum screening
Mtimba power station;Limpopo;;;;;;;;;;;Fusarium circitum screening
Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;;;;;;;;Fusarium circitum and Fusarium oxysporum screening
Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;;;;;;;;Fusarium circitum and Fusarium oxysporum screening
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Dead;Few roots, Dead;Discolortation, Outer bark, Cambium;Discolortation, Outer bark, Cambium;Dead;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed;Healthy;Healthy;Alive;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus ;patula;Twigs/Branches;D;;Root:shoot ratio, Wilted;Few roots, Dead, J-rooting;Healthy;Healthy;Dead;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus ;patula;Twigs/Branches;D;;Root:shoot ratio, Wilted;Few roots, Dead, J-rooting;Healthy;Healthy;Dead;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus ;patula;Twigs/Branches;D;;Root:shoot ratio, Wilted;Few roots, Dead, J-rooting;Healthy;Healthy;Dead;Screening for Fusarium circitum
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Die-back;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Dead;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Die-back;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Die-back;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Dead;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Die-back;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Dead;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Die-back;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Dead;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;Lesions on lower stem and root collar;;;;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;;;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;;;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;;;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Girdling;Discoloration, Outer bark;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Discoloration, Outer bark;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Discoloration, Outer bark;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Healthy;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Discoloration, Outer bark;Girdling;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;S?;Dead, Plug bound;Discoloration, Outer bark;Discoloration;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;Unhealthy;Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Between outer and inner bark, Sapwood;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;Unhealthy;Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;Unhealthy;Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Outer bark, Cambium, Between outer and inner bark, Sapwood;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;;;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Girdling, Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Girdling, Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Healthy, Girdling, Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Healthy, Girdling, Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;;;;;Girdling, Discoloration, Outer bark, Between outer and inner bark;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;Girdling;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;Girdling;Discoloration, Outer bark;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;Girdling;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;Swelling;Healthy;;Screening for Fungal/Bacterial pathogens
Ngodwa;Mpumalanga;Eucalyptus;nitens ;Seedlings/Cuttings;;;;;Girdling;;;Screening for Fungal/Bacterial pathogens
Ngodwana;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;A;;Healthy;;Discoloration, Outer bark;Discoloration, Cambium, Between outer and inner bark, Sapwood;;Screening for Fungal/Bacterial pathogens
Ngodwana;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;A;;Looks healthy;;Discoloration, Outer bark;Discoloration, Cambium, Between outer and inner bark, Sapwood;;Screening for Fungal/Bacterial pathogens
Ngodwana;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;A;;Looks healthy;;Discoloration, Outer bark;Discoloration, Cambium, Between outer and inner bark, Sapwood;;Screening for Fungal/Bacterial pathogens
Ngodwana;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;A;;Looks healthy;;Discoloration, Outer bark;Discoloration, Cambium, Between outer and inner bark, Sapwood;;Screening for Fungal/Bacterial pathogens
Ngodwana;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;A;;Healthy besides discoloration of internodes;Well developed, Healthy;Healthy, Discoloration, Outer bark, Between outer and inner bark;Healthy, Discoloration, Outer bark, Between outer and inner bark;Alive;Screening for Fungal/Bacterial pathogens
Paddok;;;;Macadamia grafts;;;;;;;;Screening for Fungal pathogens
Paulpietersburg;Kwazulu-Natal;Pinus;patula;;D;;Completely dead;Well developed, Dead;Discoloration, Cambium;Discoloration, Cambium;Dead;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;;D;;Completely dead;Well developed, Dead;Discoloration, Cambium;Discoloration, Cambium;Dead;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Resprouts;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound, J-rooting;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;;;;;;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;;;;;;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;;D;;Completely dead;Well developed, Dead;Discoloration, Cambium;Discoloration, Cambium;Dead;Fusarium circitum screening
Paulpietersburg;Kwazulu-Natal;Pinus;patula;;D;;Completely dead;Well developed, Dead;Discoloration, Cambium;Discoloration, Cambium;Dead;Fusarium circitum screening
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;;;Girdling, Discolration, outer bark, Cambium;;;;Screening for disease causing agents
Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;;;Girdling, Discolration, outer bark, Cambium;;;;Screening for disease causing agents
Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;;;Girdling, Discolration, outer bark, Cambium;;;;Screening for disease causing agents
Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;;;Girdling, Discolration, outer bark, Cambium;;;;Screening for disease causing agents
Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;;;Girdling, Discolration, outer bark, Cambium, Between outer and inner bark;;;;Screening for disease causing agents
Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;;;Girdling, Discolration, outer bark, Cambium, Between outer and inner bark;;;;Screening for disease causing agents
Piet retief;Mpumalanga;Eucalyptus ;GN;Seedlings/Cuttings;D;;;Girdling, Discolration, outer bark, Cambium, Between outer and inner bark;;;;Screening for disease causing agents
Piet Retief;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;D;;Die-back, Wilted;Well developed, Dead;Discolortation, Outer bark, Between outer and inner bark, Cambium, Swelling;Healthy;Wilted, Dead;Screening for Phytophtora/Pythium
Piet Retief;Mpumalanga;Acacia ;mearnsii;Whole tree;D;;;;;Insect/mechanical damage, Discoloration, Cambium, Bewteen outer and inner bark;;Screening for Fungal/Bacterial pathogens
Piet Retief;Mpumalanga;Acacia ;mearnsii;Whole tree;D;;;;;Insect/mechanical damage, Discoloration, Cambium, Bewteen outer and inner bark;;Screening for Fungal/Bacterial pathogens
Piet Retief;Mpumalanga;Acacia ;mearnsii;Whole tree;D;;Die-back, Wilted;Few roots, Healthy;Healthy;Healthy;Alive;Screening for Fungal/Bacterial pathogens
Piet Retief;Mpumalanga;Acacia ;mearnsii;Whole tree;D;;Die-back, Wilted;Well developed, Healthy, J-rooting, Few roots;Healthy;Healthy;Alive;Screening for Fungal/Bacterial pathogens
Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Dead;Discoloration, Outer bark, Cambium;Healthy;Alive;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Pinus;eliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;Few roots, Dead;Discoloration, Outer bark, Cambium;;;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Acacia;mearnsii;Seedlings/Cuttings;A;N;Root:shoot ratio;;;;;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Eucalyptus;grandi;Seedlings/Cuttings;;N;Root:shoot ratio;Few roots, Dead;Discoloration, Outer bark, Cambium;;;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;A;N;Root:shoot ratio;Few roots, Dead;Healthy;;;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Eucalyptus;macarthurii;Seedlings/Cuttings;A;N;Root:shoot ratio;Few roots, Dead;Discoloration, Outer bark, Cambium;;;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Green pepper;;;A;N;Healthy;Well developed, Healthy;Healthy;;;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Chilli;;;A;N;Healthy;Well developed, Healthy;Healthy;;;Screening for Fungal pathogens
Piet Retief;Mpumalanga;Acacia ;mearnsii;Stem;;;;;;Discoloration, Outer bark, Cambium;;Screening for Fungal/Bacterail pathogens
Piet Retief;Mpumalanga;;;Stem;;;;;;Discoloration, Outer bark, Cambium;;Screening for Fungal/Bacterail pathogens
Piet Retief;Mpumalanga;;;Soil;;;;;;;;Screening for Fusarium circitum and Fusarium oxysporum 
Piet Retief;Mpumalanga;;;Soil;;;;;;;;Screening for Fusarium circitum and Fusarium oxysporum 
Piet Retief;Mpumalanga;;;Soil;;;;;;;;Screening for Fusarium circitum and Fusarium oxysporum 
Piet Retief;Mpumalanga;;;Soil;;;;;;;;Screening for Fusarium circitum and Fusarium oxysporum 
Piet Retief;Mpumalanga;;;Soil;;;;;;;;Screening for Fusarium circitum and Fusarium oxysporum 
Piet Retief;Mpumalanga;Acacia ;mearnsii;Stem;D;;;;;Discoloration, Outer bark, Cambium;;Screening for pathogenic Fungi/Bacteria
Piet Retief;Mpumalanga;Acacia ;mearnsii;Stem;D;;;;;Discoloration, Outer bark, Cambium;;Screening for pathogenic Fungi/Bacteria
Piet Retief;Mpumalanga;Acacia ;mearnsii;Stem;D;;;;;Discoloration, Outer bark, Cambium;;Screening for pathogenic Fungi/Bacteria
Piet Retief;Mpumalanga;Acacia ;mearnsii;Stem;D;;;;;Discoloration, Outer bark;;Screening for pathogenic Fungi/Bacteria
Piet Retief;Mpumalanga;Pinus;elliottii;Stem;D;;;;;Discoloration, Outer bark, Cambium;;Screening for pathogenic Fungi/Bacteria
Piet Retief;Mpumalanga;Pinus;elliottii;Stem;D;;;;;Discoloration, Cambium, Sapwood;;Screening for pathogenic Fungi/Bacteria
Richmond;Nothern Cape;Eucalyptus ;grandis;Leaves/Needles;D;;;;;;;Fusarium circitum screening
Richmond;Nothern Cape;Eucalyptus ;grandis;Leaves/Needles;;;;;;;;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
